"stat_id","temple_id","device_id","stats_start_time","monitored_variable","stats_cycle","feature_key","feature_value","standby_field01","created_at"
11086,"045","201A","2022-04-07 21:00:00","湿度","hour","均值","22.97","","2025-10-14 13:43:01"
11087,"045","201A","2022-04-07 22:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
11088,"045","201A","2022-04-07 23:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
11089,"045","201A","2022-04-08 00:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
11090,"045","201A","2022-04-08 01:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
11091,"045","201A","2022-04-08 02:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
11092,"045","201A","2022-04-08 03:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
11093,"045","201A","2022-04-08 04:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
11094,"045","201A","2022-04-08 05:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
11095,"045","201A","2022-04-08 06:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
11096,"045","201A","2022-04-08 07:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
11097,"045","201A","2022-04-08 08:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
11098,"045","201A","2022-04-08 09:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
11099,"045","201A","2022-04-08 10:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
11100,"045","201A","2022-04-08 11:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
11101,"045","201A","2022-04-08 12:00:00","湿度","hour","均值","23.12","","2025-10-14 13:43:01"
11102,"045","201A","2022-04-08 13:00:00","湿度","hour","均值","23.23","","2025-10-14 13:43:01"
11103,"045","201A","2022-04-08 14:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
11104,"045","201A","2022-04-08 15:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
11105,"045","201A","2022-04-08 16:00:00","湿度","hour","均值","22.78","","2025-10-14 13:43:01"
11106,"045","201A","2022-04-08 17:00:00","湿度","hour","均值","22.00","","2025-10-14 13:43:01"
11107,"045","201A","2022-04-08 18:00:00","湿度","hour","均值","22.00","","2025-10-14 13:43:01"
11108,"045","201A","2022-04-08 19:00:00","湿度","hour","均值","22.00","","2025-10-14 13:43:01"
11109,"045","201A","2022-04-08 20:00:00","湿度","hour","均值","22.00","","2025-10-14 13:43:01"
11110,"045","201A","2022-04-08 21:00:00","湿度","hour","均值","22.10","","2025-10-14 13:43:01"
11111,"045","201A","2022-04-08 22:00:00","湿度","hour","均值","22.00","","2025-10-14 13:43:01"
11112,"045","201A","2022-04-08 23:00:00","湿度","hour","均值","22.00","","2025-10-14 13:43:01"
11113,"045","201A","2022-04-09 00:00:00","湿度","hour","均值","22.00","","2025-10-14 13:43:01"
11114,"045","201A","2022-04-09 01:00:00","湿度","hour","均值","22.00","","2025-10-14 13:43:01"
11115,"045","201A","2022-04-09 02:00:00","湿度","hour","均值","22.00","","2025-10-14 13:43:01"
11116,"045","201A","2022-04-09 03:00:00","湿度","hour","均值","21.90","","2025-10-14 13:43:01"
11117,"045","201A","2022-04-09 04:00:00","湿度","hour","均值","21.30","","2025-10-14 13:43:01"
11118,"045","201A","2022-04-09 05:00:00","湿度","hour","均值","21.00","","2025-10-14 13:43:01"
11119,"045","201A","2022-04-09 06:00:00","湿度","hour","均值","21.00","","2025-10-14 13:43:01"
11120,"045","201A","2022-04-09 07:00:00","湿度","hour","均值","21.00","","2025-10-14 13:43:01"
11121,"045","201A","2022-04-09 08:00:00","湿度","hour","均值","21.00","","2025-10-14 13:43:01"
11122,"045","201A","2022-04-09 09:00:00","湿度","hour","均值","21.00","","2025-10-14 13:43:01"
11123,"045","201A","2022-04-09 10:00:00","湿度","hour","均值","21.00","","2025-10-14 13:43:01"
11124,"045","201A","2022-04-09 11:00:00","湿度","hour","均值","21.00","","2025-10-14 13:43:01"
11125,"045","201A","2022-04-09 12:00:00","湿度","hour","均值","21.00","","2025-10-14 13:43:01"
11126,"045","201A","2022-04-09 13:00:00","湿度","hour","均值","21.00","","2025-10-14 13:43:01"
11127,"045","201A","2022-04-09 14:00:00","湿度","hour","均值","21.00","","2025-10-14 13:43:01"
11128,"045","201A","2022-04-09 15:00:00","湿度","hour","均值","21.17","","2025-10-14 13:43:01"
11129,"045","201A","2022-04-09 16:00:00","湿度","hour","均值","22.00","","2025-10-14 13:43:01"
11130,"045","201A","2022-04-09 17:00:00","湿度","hour","均值","22.00","","2025-10-14 13:43:01"
11131,"045","201A","2022-04-09 18:00:00","湿度","hour","均值","22.00","","2025-10-14 13:43:01"
11132,"045","201A","2022-04-09 19:00:00","湿度","hour","均值","22.00","","2025-10-14 13:43:01"
11133,"045","201A","2022-04-09 20:00:00","湿度","hour","均值","22.00","","2025-10-14 13:43:01"
11134,"045","201A","2022-04-09 21:00:00","湿度","hour","均值","22.00","","2025-10-14 13:43:01"
11135,"045","201A","2022-04-09 22:00:00","湿度","hour","均值","22.85","","2025-10-14 13:43:01"
11136,"045","201A","2022-04-09 23:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
11137,"045","201A","2022-04-10 00:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
11138,"045","201A","2022-04-10 01:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
11139,"045","201A","2022-04-10 02:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
11140,"045","201A","2022-04-10 03:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
11141,"045","201A","2022-04-10 04:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
11142,"045","201A","2022-04-10 05:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
11143,"045","201A","2022-04-10 06:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
11144,"045","201A","2022-04-10 07:00:00","湿度","hour","均值","23.00","","2025-10-14 13:43:01"
11145,"045","201A","2022-04-10 08:00:00","湿度","hour","均值","23.40","","2025-10-14 13:43:01"
11146,"045","201A","2022-04-10 09:00:00","湿度","hour","均值","24.00","","2025-10-14 13:43:01"
11147,"045","201A","2022-04-10 10:00:00","湿度","hour","均值","24.18","","2025-10-14 13:43:01"
11148,"045","201A","2022-04-10 11:00:00","湿度","hour","均值","27.42","","2025-10-14 13:43:01"
11149,"045","201A","2022-04-10 12:00:00","湿度","hour","均值","28.05","","2025-10-14 13:43:01"
11150,"045","201A","2022-04-10 13:00:00","湿度","hour","均值","28.00","","2025-10-14 13:43:01"
11151,"045","201A","2022-04-10 14:00:00","湿度","hour","均值","28.00","","2025-10-14 13:43:01"
11152,"045","201A","2022-04-10 15:00:00","湿度","hour","均值","28.00","","2025-10-14 13:43:01"
11153,"045","201A","2022-04-10 16:00:00","湿度","hour","均值","28.12","","2025-10-14 13:43:01"
11154,"045","201A","2022-04-10 17:00:00","湿度","hour","均值","28.45","","2025-10-14 13:43:01"
11155,"045","201A","2022-04-10 18:00:00","湿度","hour","均值","28.47","","2025-10-14 13:43:01"
11156,"045","201A","2022-04-10 19:00:00","湿度","hour","均值","29.00","","2025-10-14 13:43:01"
11157,"045","201A","2022-04-10 20:00:00","湿度","hour","均值","29.00","","2025-10-14 13:43:01"
11158,"045","201A","2022-04-10 21:00:00","湿度","hour","均值","29.02","","2025-10-14 13:43:01"
11159,"045","201A","2022-04-10 22:00:00","湿度","hour","均值","29.08","","2025-10-14 13:43:01"
11160,"045","201A","2022-04-10 23:00:00","湿度","hour","均值","29.02","","2025-10-14 13:43:01"
11161,"045","201A","2022-04-11 00:00:00","湿度","hour","均值","29.42","","2025-10-14 13:43:01"
11162,"045","201A","2022-04-11 01:00:00","湿度","hour","均值","30.00","","2025-10-14 13:43:01"
11163,"045","201A","2022-04-11 02:00:00","湿度","hour","均值","30.00","","2025-10-14 13:43:01"
11164,"045","201A","2022-04-11 03:00:00","湿度","hour","均值","30.92","","2025-10-14 13:43:01"
11165,"045","201A","2022-04-11 04:00:00","湿度","hour","均值","31.00","","2025-10-14 13:43:01"
11166,"045","201A","2022-04-11 05:00:00","湿度","hour","均值","31.00","","2025-10-14 13:43:01"
11167,"045","201A","2022-04-11 06:00:00","湿度","hour","均值","31.03","","2025-10-14 13:43:01"
11168,"045","201A","2022-04-11 07:00:00","湿度","hour","均值","30.88","","2025-10-14 13:43:01"
11169,"045","201A","2022-04-11 08:00:00","湿度","hour","均值","31.00","","2025-10-14 13:43:01"
11170,"045","201A","2022-04-11 09:00:00","湿度","hour","均值","31.53","","2025-10-14 13:43:01"
11171,"045","201A","2022-04-11 10:00:00","湿度","hour","均值","31.95","","2025-10-14 13:43:01"
11172,"045","201A","2022-04-11 11:00:00","湿度","hour","均值","31.00","","2025-10-14 13:43:01"
11173,"045","201A","2022-04-11 12:00:00","湿度","hour","均值","31.00","","2025-10-14 13:43:01"
11174,"045","201A","2022-04-11 13:00:00","湿度","hour","均值","31.25","","2025-10-14 13:43:01"
11175,"045","201A","2022-04-11 14:00:00","湿度","hour","均值","31.87","","2025-10-14 13:43:01"
11176,"045","201A","2022-04-11 15:00:00","湿度","hour","均值","31.00","","2025-10-14 13:43:01"
11177,"045","201A","2022-04-11 16:00:00","湿度","hour","均值","31.00","","2025-10-14 13:43:01"
11178,"045","201A","2022-04-11 17:00:00","湿度","hour","均值","31.00","","2025-10-14 13:43:01"
11179,"045","201A","2022-04-11 18:00:00","湿度","hour","均值","30.15","","2025-10-14 13:43:01"
11180,"045","201A","2022-04-11 19:00:00","湿度","hour","均值","30.00","","2025-10-14 13:43:01"
11181,"045","201A","2022-04-11 20:00:00","湿度","hour","均值","30.00","","2025-10-14 13:43:01"
11182,"045","201A","2022-04-11 21:00:00","湿度","hour","均值","30.00","","2025-10-14 13:43:01"
11183,"045","201A","2022-04-11 22:00:00","湿度","hour","均值","30.00","","2025-10-14 13:43:01"
11184,"045","201A","2022-04-11 23:00:00","湿度","hour","均值","30.00","","2025-10-14 13:43:01"
11185,"045","201A","2022-04-12 00:00:00","湿度","hour","均值","30.00","","2025-10-14 13:43:01"
11186,"045","201A","2022-04-12 01:00:00","湿度","hour","均值","29.05","","2025-10-14 13:43:01"
11187,"045","201A","2022-04-12 02:00:00","湿度","hour","均值","29.00","","2025-10-14 13:43:01"
11188,"045","201A","2022-04-12 03:00:00","湿度","hour","均值","29.00","","2025-10-14 13:43:01"
11189,"045","201A","2022-04-12 04:00:00","湿度","hour","均值","29.00","","2025-10-14 13:43:01"
11190,"045","201A","2022-04-12 05:00:00","湿度","hour","均值","29.00","","2025-10-14 13:43:01"
11191,"045","201A","2022-04-12 06:00:00","湿度","hour","均值","29.00","","2025-10-14 13:43:01"
11192,"045","201A","2022-04-12 07:00:00","湿度","hour","均值","29.22","","2025-10-14 13:43:01"
11193,"045","201A","2022-04-12 08:00:00","湿度","hour","均值","30.00","","2025-10-14 13:43:01"
11194,"045","201A","2022-04-12 09:00:00","湿度","hour","均值","30.35","","2025-10-14 13:43:01"
11195,"045","201A","2022-04-12 10:00:00","湿度","hour","均值","31.30","","2025-10-14 13:43:01"
11196,"045","201A","2022-04-12 11:00:00","湿度","hour","均值","32.03","","2025-10-14 13:43:01"
11197,"045","201A","2022-04-12 12:00:00","湿度","hour","均值","32.00","","2025-10-14 13:43:01"
11198,"045","201A","2022-04-12 13:00:00","湿度","hour","均值","32.55","","2025-10-14 13:43:01"
11199,"045","201A","2022-04-12 14:00:00","湿度","hour","均值","33.00","","2025-10-14 13:43:01"
11200,"045","201A","2022-04-12 15:00:00","湿度","hour","均值","33.35","","2025-10-14 13:43:01"
11201,"045","201A","2022-04-12 16:00:00","湿度","hour","均值","33.00","","2025-10-14 13:43:01"
11202,"045","201A","2022-04-12 17:00:00","湿度","hour","均值","33.25","","2025-10-14 13:43:01"
11203,"045","201A","2022-04-12 18:00:00","湿度","hour","均值","34.22","","2025-10-14 13:43:01"
11204,"045","201A","2022-04-12 19:00:00","湿度","hour","均值","33.00","","2025-10-14 13:43:01"
11205,"045","201A","2022-04-12 20:00:00","湿度","hour","均值","32.03","","2025-10-14 13:43:01"
11206,"045","201A","2022-04-12 21:00:00","湿度","hour","均值","31.00","","2025-10-14 13:43:01"
11207,"045","201A","2022-04-12 22:00:00","湿度","hour","均值","31.53","","2025-10-14 13:43:01"
11208,"045","201A","2022-04-12 23:00:00","湿度","hour","均值","32.47","","2025-10-14 13:43:01"
11209,"045","201A","2022-04-13 00:00:00","湿度","hour","均值","33.00","","2025-10-14 13:43:01"
11210,"045","201A","2022-04-13 01:00:00","湿度","hour","均值","33.67","","2025-10-14 13:43:01"
11211,"045","201A","2022-04-13 02:00:00","湿度","hour","均值","34.00","","2025-10-14 13:43:01"
11212,"045","201A","2022-04-13 03:00:00","湿度","hour","均值","34.00","","2025-10-14 13:43:01"
11213,"045","201A","2022-04-13 04:00:00","湿度","hour","均值","34.08","","2025-10-14 13:43:01"
11214,"045","201A","2022-04-13 05:00:00","湿度","hour","均值","33.10","","2025-10-14 13:43:01"
11215,"045","201A","2022-04-13 06:00:00","湿度","hour","均值","29.13","","2025-10-14 13:43:01"
11216,"045","201A","2022-04-13 07:00:00","湿度","hour","均值","24.98","","2025-10-14 13:43:01"
11217,"045","201A","2022-04-13 08:00:00","湿度","hour","均值","24.38","","2025-10-14 13:43:01"
11218,"045","201A","2022-04-13 09:00:00","湿度","hour","均值","29.63","","2025-10-14 13:43:01"
11219,"045","201A","2022-04-13 10:00:00","湿度","hour","均值","31.03","","2025-10-14 13:43:01"
11220,"045","201A","2022-04-13 11:00:00","湿度","hour","均值","32.13","","2025-10-14 13:43:01"
11221,"045","201A","2022-04-13 12:00:00","湿度","hour","均值","32.70","","2025-10-14 13:43:01"
11222,"045","201A","2022-04-13 13:00:00","湿度","hour","均值","32.00","","2025-10-14 13:43:01"
11223,"045","201A","2022-04-13 14:00:00","湿度","hour","均值","32.00","","2025-10-14 13:43:01"
11224,"045","201A","2022-04-13 15:00:00","湿度","hour","均值","32.00","","2025-10-14 13:43:01"
11225,"045","201A","2022-04-13 16:00:00","湿度","hour","均值","31.45","","2025-10-14 13:43:01"
11226,"045","201A","2022-04-13 17:00:00","湿度","hour","均值","30.48","","2025-10-14 13:43:01"
11227,"045","201A","2022-04-13 18:00:00","湿度","hour","均值","29.38","","2025-10-14 13:43:01"
11228,"045","201A","2022-04-13 19:00:00","湿度","hour","均值","28.92","","2025-10-14 13:43:01"
11229,"045","201A","2022-04-13 20:00:00","湿度","hour","均值","28.03","","2025-10-14 13:43:01"
11230,"045","201A","2022-04-13 21:00:00","湿度","hour","均值","28.18","","2025-10-14 13:43:01"
11231,"045","201A","2022-04-13 22:00:00","湿度","hour","均值","29.00","","2025-10-14 13:43:01"
11232,"045","201A","2022-04-13 23:00:00","湿度","hour","均值","29.00","","2025-10-14 13:43:01"
11233,"045","201A","2022-04-14 00:00:00","湿度","hour","均值","29.92","","2025-10-14 13:43:01"
11234,"045","201A","2022-04-14 01:00:00","湿度","hour","均值","30.53","","2025-10-14 13:43:01"
11235,"045","201A","2022-04-14 02:00:00","湿度","hour","均值","30.72","","2025-10-14 13:43:01"
11236,"045","201A","2022-04-14 03:00:00","湿度","hour","均值","31.00","","2025-10-14 13:43:01"
11237,"045","201A","2022-04-14 04:00:00","湿度","hour","均值","31.00","","2025-10-14 13:43:01"
11238,"045","201A","2022-04-14 05:00:00","湿度","hour","均值","31.62","","2025-10-14 13:43:01"
11239,"045","201A","2022-04-14 06:00:00","湿度","hour","均值","33.20","","2025-10-14 13:43:01"
11240,"045","201A","2022-04-14 07:00:00","湿度","hour","均值","32.78","","2025-10-14 13:43:01"
11241,"045","201A","2022-04-14 08:00:00","湿度","hour","均值","32.00","","2025-10-14 13:43:01"
11242,"045","201A","2022-04-14 09:00:00","湿度","hour","均值","33.10","","2025-10-14 13:43:01"
11243,"045","201A","2022-04-14 10:00:00","湿度","hour","均值","31.95","","2025-10-14 13:43:01"
11244,"045","201A","2022-04-14 11:00:00","湿度","hour","均值","30.65","","2025-10-14 13:43:01"
11245,"045","201A","2022-04-14 12:00:00","湿度","hour","均值","29.52","","2025-10-14 13:43:01"
11246,"045","201A","2022-04-14 13:00:00","湿度","hour","均值","28.28","","2025-10-14 13:43:01"
11247,"045","201A","2022-04-14 14:00:00","湿度","hour","均值","27.12","","2025-10-14 13:43:01"
11248,"045","201A","2022-04-14 15:00:00","湿度","hour","均值","26.62","","2025-10-14 13:43:01"
11249,"045","201A","2022-04-14 16:00:00","湿度","hour","均值","26.00","","2025-10-14 13:43:01"
11250,"045","201A","2022-04-14 17:00:00","湿度","hour","均值","25.35","","2025-10-14 13:43:01"
11251,"045","201A","2022-04-14 18:00:00","湿度","hour","均值","25.00","","2025-10-14 13:43:01"
11252,"045","201A","2022-04-14 19:00:00","湿度","hour","均值","24.80","","2025-10-14 13:43:01"
11253,"045","201A","2022-04-14 20:00:00","湿度","hour","均值","24.00","","2025-10-14 13:43:01"
11254,"045","201A","2022-04-14 21:00:00","湿度","hour","均值","24.77","","2025-10-14 13:43:01"
11255,"045","201A","2022-04-14 22:00:00","湿度","hour","均值","24.48","","2025-10-14 13:43:01"
11256,"045","201A","2022-04-14 23:00:00","湿度","hour","均值","24.00","","2025-10-14 13:43:01"
11257,"045","201A","2022-04-15 00:00:00","湿度","hour","均值","24.25","","2025-10-14 13:43:01"
11258,"045","201A","2022-04-15 01:00:00","湿度","hour","均值","24.15","","2025-10-14 13:43:01"
11259,"045","201A","2022-04-15 02:00:00","湿度","hour","均值","24.13","","2025-10-14 13:43:01"
11260,"045","201A","2022-04-15 03:00:00","湿度","hour","均值","23.77","","2025-10-14 13:43:01"
11261,"045","201A","2022-04-15 04:00:00","湿度","hour","均值","22.70","","2025-10-14 13:43:01"
11262,"045","201A","2022-04-15 05:00:00","湿度","hour","均值","22.02","","2025-10-14 13:43:01"
11263,"045","201A","2022-04-15 06:00:00","湿度","hour","均值","22.00","","2025-10-14 13:43:01"
11264,"045","201A","2022-04-15 07:00:00","湿度","hour","均值","23.10","","2025-10-14 13:43:01"
11265,"045","201A","2022-04-15 08:00:00","湿度","hour","均值","25.00","","2025-10-14 13:43:01"
11266,"045","201A","2022-04-15 09:00:00","湿度","hour","均值","25.00","","2025-10-14 13:43:01"
11267,"045","201A","2022-04-15 10:00:00","湿度","hour","均值","24.45","","2025-10-14 13:43:01"
